symbol	overallAssociationScore	geneticAssociations	somaticMutations	drugs	pathwaysSystemsBiology	textMining	rnaExpression	animalModels	targetName
MIOX	0.0044349582562164215	No data	No data	No data	No data	0.03647584785669726	No data	No data	myo-inositol oxygenase
HMOX2	0.0044349582562164215	No data	No data	No data	No data	0.03647584785669726	No data	No data	heme oxygenase 2
RAB18	0.0044349582562164215	No data	No data	No data	No data	0.03647584785669726	No data	No data	RAB18, member RAS oncogene family
WDR83	0.0044349582562164215	No data	No data	No data	No data	0.03647584785669726	No data	No data	WD repeat domain 83
FUT3	0.0044349582562164215	No data	No data	No data	No data	0.03647584785669726	No data	No data	fucosyltransferase 3 (Lewis blood group)
TPH1	0.0044349582562164215	No data	No data	No data	No data	0.03647584785669726	No data	No data	tryptophan hydroxylase 1
MFN1	0.0044349582562164215	No data	No data	No data	No data	0.03647584785669726	No data	No data	mitofusin 1
DEFB4A	0.0044349582562164215	No data	No data	No data	No data	0.03647584785669726	No data	No data	defensin beta 4A
MGMT	0.0044349582562164215	No data	No data	No data	No data	0.03647584785669726	No data	No data	O-6-methylguanine-DNA methyltransferase
UNC13B	0.0044349582562164215	No data	No data	No data	No data	0.03647584785669726	No data	No data	unc-13 homolog B
CCL8	0.0044349582562164215	No data	No data	No data	No data	0.03647584785669726	No data	No data	C-C motif chemokine ligand 8
CD300LG	0.0044349582562164215	No data	No data	No data	No data	0.03647584785669726	No data	No data	CD300 molecule like family member g
STC1	0.0044349582562164215	No data	No data	No data	No data	0.03647584785669726	No data	No data	stanniocalcin 1
HLA-DRB4	0.0044349582562164215	No data	No data	No data	No data	0.03647584785669726	No data	No data	major histocompatibility complex, class II, DR beta 4 
HYMAI	0.0044349582562164215	No data	No data	No data	No data	0.03647584785669726	No data	No data	hydatidiform mole associated and imprinted
SNAP47	0.0044349582562164215	No data	No data	No data	No data	0.03647584785669726	No data	No data	synaptosome associated protein 47
NLGN3	0.0044349582562164215	No data	No data	No data	No data	0.03647584785669726	No data	No data	neuroligin 3
NPR2	0.0044349582562164215	No data	No data	No data	No data	0.03647584785669726	No data	No data	natriuretic peptide receptor 2
XYLT1	0.0044349582562164215	No data	No data	No data	No data	0.03647584785669726	No data	No data	xylosyltransferase 1
SLC23A3	0.0044349582562164215	No data	No data	No data	No data	0.03647584785669726	No data	No data	solute carrier family 23 member 3
LARP6	0.0044349582562164215	No data	No data	No data	No data	0.03647584785669726	No data	No data	La ribonucleoprotein 6, translational regulator
TSHR	0.0044349582562164215	No data	No data	No data	No data	0.03647584785669726	No data	No data	thyroid stimulating hormone receptor
CRYGD	0.0044349582562164215	No data	No data	No data	No data	0.03647584785669726	No data	No data	crystallin gamma D
SLC6A7	0.0044349582562164215	No data	No data	No data	No data	0.03647584785669726	No data	No data	solute carrier family 6 member 7
DNAJB11	0.0044349582562164215	No data	No data	No data	No data	0.03647584785669726	No data	No data	DnaJ heat shock protein family (Hsp40) member B11
ASB2	0.0044349582562164215	No data	No data	No data	No data	0.03647584785669726	No data	No data	ankyrin repeat and SOCS box containing 2
MMAB	0.0044349582562164215	No data	No data	No data	No data	0.03647584785669726	No data	No data	metabolism of cobalamin associated B
IHH	0.0044349582562164215	No data	No data	No data	No data	0.03647584785669726	No data	No data	Indian hedgehog signaling molecule
IGHA2	0.0044349582562164215	No data	No data	No data	No data	0.03647584785669726	No data	No data	immunoglobulin heavy constant alpha 2 (A2m marker)
LCN10	0.0044349582562164215	No data	No data	No data	No data	0.03647584785669726	No data	No data	lipocalin 10
SNRPF	0.0044349582562164215	No data	No data	No data	No data	0.03647584785669726	No data	No data	small nuclear ribonucleoprotein polypeptide F
RCN2	0.0044349582562164215	No data	No data	No data	No data	0.03647584785669726	No data	No data	reticulocalbin 2
SPACA5	0.0044349582562164215	No data	No data	No data	No data	0.03647584785669726	No data	No data	sperm acrosome associated 5
NTRK2	0.0044349582562164215	No data	No data	No data	No data	0.03647584785669726	No data	No data	neurotrophic receptor tyrosine kinase 2
PDIA4	0.0044349582562164215	No data	No data	No data	No data	0.03647584785669726	No data	No data	protein disulfide isomerase family A member 4
GPR75	0.0044349582562164215	No data	No data	No data	No data	0.03647584785669726	No data	No data	G protein-coupled receptor 75
AHSP	0.0044349582562164215	No data	No data	No data	No data	0.03647584785669726	No data	No data	alpha hemoglobin stabilizing protein
ADGRB3	0.0044349582562164215	No data	No data	No data	No data	0.03647584785669726	No data	No data	adhesion G protein-coupled receptor B3
DPP7	0.0044349582562164215	No data	No data	No data	No data	0.03647584785669726	No data	No data	dipeptidyl peptidase 7
CYGB	0.0044144260420672715	No data	No data	No data	No data	0.03630697819069404	No data	No data	cytoglobin
KCNMA1	0.0044144260420672715	No data	No data	No data	No data	0.03630697819069404	No data	No data	potassium calcium-activated channel subfamily M alpha 1
ATP12A	0.0044144260420672715	No data	No data	No data	No data	0.03630697819069404	No data	No data	ATPase H+/K+ transporting non-gastric alpha2 subunit
SERPINA4	0.004389180555812841	No data	No data	No data	No data	0.03343619386863916	0.01065259912981028	No data	serpin family A member 4
SLC27A5	0.004327369454074875	No data	No data	No data	No data	0.03559097080684035	No data	No data	solute carrier family 27 member 5
MTX2	0.004322031078396096	No data	No data	No data	No data	0.03554706469367951	No data	No data	metaxin 2
STX1A	0.004263103623788036	No data	No data	No data	No data	0.035062408752250245	No data	No data	syntaxin 1A
PLA2G5	0.0042501683288740716	No data	No data	No data	No data	0.03495602086266821	No data	No data	phospholipase A2 group V
THPO	0.0042501683288740716	No data	No data	No data	No data	0.03495602086266821	No data	No data	thrombopoietin
CCS	0.0042501683288740716	No data	No data	No data	No data	0.03495602086266821	No data	No data	copper chaperone for superoxide dismutase
CTCF	0.0042501683288740716	No data	No data	No data	No data	0.03495602086266821	No data	No data	CCCTC-binding factor
RORB	0.0042501683288740716	No data	No data	No data	No data	0.03495602086266821	No data	No data	RAR related orphan receptor B
KLF4	0.0042501683288740716	No data	No data	No data	No data	0.03495602086266821	No data	No data	KLF transcription factor 4
SCGN	0.0042501683288740716	No data	No data	No data	No data	0.03495602086266821	No data	No data	secretagogin, EF-hand calcium binding protein
TXNL4B	0.0042501683288740716	No data	No data	No data	No data	0.03495602086266821	No data	No data	thioredoxin like 4B
CAV3	0.0042501683288740716	No data	No data	No data	No data	0.03495602086266821	No data	No data	caveolin 3
PWAR1	0.0042501683288740716	No data	No data	No data	No data	0.03495602086266821	No data	No data	Prader Willi/Angelman region RNA 1
COX10	0.0042501683288740716	No data	No data	No data	No data	0.03495602086266821	No data	No data	cytochrome c oxidase assembly factor heme A:farnesyltransferase COX10
FLG	0.0042501683288740716	No data	No data	No data	No data	0.03495602086266821	No data	No data	filaggrin
CA1	0.004229636114724921	No data	No data	No data	No data	0.034787151196664985	No data	No data	carbonic anhydrase 1
MT-RNR1	0.004229636114724921	No data	No data	No data	No data	0.034787151196664985	No data	No data	mitochondrially encoded 12S rRNA
NNAT	0.004222039195489736	No data	No data	No data	No data	0.03472466942024379	No data	No data	neuronatin
TYR	0.004169476727267912	No data	No data	No data	No data	0.03429236307527553	No data	No data	tyrosinase
HMGCS2	0.00406537840153172	No data	No data	No data	No data	0.03343619386863916	No data	No data	3-hydroxy-3-methylglutaryl-CoA synthase 2
UCN	0.00406537840153172	No data	No data	No data	No data	0.03343619386863916	No data	No data	urocortin
TERT	0.00406537840153172	No data	No data	No data	No data	0.03343619386863916	No data	No data	telomerase reverse transcriptase
PFKP	0.00406537840153172	No data	No data	No data	No data	0.03343619386863916	No data	No data	phosphofructokinase, platelet
MYBPC3	0.00406537840153172	No data	No data	No data	No data	0.03343619386863916	No data	No data	myosin binding protein C3
ESRRB	0.00406537840153172	No data	No data	No data	No data	0.03343619386863916	No data	No data	estrogen related receptor beta
MRC1	0.00406537840153172	No data	No data	No data	No data	0.03343619386863916	No data	No data	mannose receptor C-type 1
CRY1	0.00406537840153172	No data	No data	No data	No data	0.03343619386863916	No data	No data	cryptochrome circadian regulator 1
MECP2	0.00406537840153172	No data	No data	No data	No data	0.03343619386863916	No data	No data	methyl-CpG binding protein 2
CD209	0.00406537840153172	No data	No data	No data	No data	0.03343619386863916	No data	No data	CD209 molecule
PAX8	0.00406537840153172	No data	No data	No data	No data	0.03343619386863916	No data	No data	paired box 8
CNOT1	0.00402431397323342	No data	No data	No data	No data	0.0330984545366327	No data	No data	CCR4-NOT transcription complex subunit 1
SCG5	0.004007664575085271	No data	No data	No data	No data	0.030396539880581056	0.01025991870994139	No data	secretogranin V
GGTLC1	0.003980157142069391	No data	No data	No data	No data	0.03273528136513433	No data	No data	gamma-glutamyltransferase light chain 1
PTPMT1	0.003955120411550784	No data	No data	No data	No data	0.03252936376220183	No data	No data	protein tyrosine phosphatase mitochondrial 1
CXCL9	0.003955120411550784	No data	No data	No data	No data	0.03252936376220183	No data	No data	C-X-C motif chemokine ligand 9
PRMT1	0.003952451223711395	No data	No data	No data	No data	0.03250741070562141	No data	No data	protein arginine methyltransferase 1
MARK4	0.003952451223711395	No data	No data	No data	No data	0.03250741070562141	No data	No data	microtubule affinity regulating kinase 4
C4A	0.003949987358013497	No data	No data	No data	No data	0.03248714634570102	No data	No data	complement C4A (Rodgers blood group)
IGFBP5	0.003942185116636819	No data	No data	No data	No data	0.032422975872619796	No data	No data	insulin like growth factor binding protein 5
CEBPD	0.0038497901529656437	No data	No data	No data	No data	0.03166306237560527	No data	No data	CCAAT enhancer binding protein delta
PTGER3	0.0037676612963690433	No data	No data	No data	No data	0.030987583711592354	No data	No data	prostaglandin E receptor 3
F3	0.0037676612963690433	No data	No data	No data	No data	0.030987583711592354	No data	No data	coagulation factor III, tissue factor
TNFRSF10A	0.0037676612963690433	No data	No data	No data	No data	0.030987583711592354	No data	No data	TNF receptor superfamily member 10a
OGT	0.0037676612963690433	No data	No data	No data	No data	0.030987583711592354	No data	No data	O-linked N-acetylglucosamine (GlcNAc) transferase
ANKRD23	0.0037676612963690433	No data	No data	No data	No data	0.030987583711592354	No data	No data	ankyrin repeat domain 23
TGFBR2	0.0037573951892944687	No data	No data	No data	No data	0.03090314887859074	No data	No data	transforming growth factor beta receptor 2
TNFRSF25	0.0037573951892944687	No data	No data	No data	No data	0.03090314887859074	No data	No data	TNF receptor superfamily member 25
LIPA	0.0037573951892944687	No data	No data	No data	No data	0.03090314887859074	No data	No data	lipase A, lysosomal acid type
GNG2	0.0036957985468470188	No data	No data	No data	No data	0.030396539880581056	No data	No data	G protein subunit gamma 2
EIF1AD	0.0036957985468470188	No data	No data	No data	No data	0.030396539880581056	No data	No data	eukaryotic translation initiation factor 1A domain containing
YWHAZ	0.0036957985468470188	No data	No data	No data	No data	0.030396539880581056	No data	No data	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein zeta
INSM1	0.0036957985468470188	No data	No data	No data	No data	0.030396539880581056	No data	No data	INSM transcriptional repressor 1
ANOS1	0.0036957985468470188	No data	No data	No data	No data	0.030396539880581056	No data	No data	anosmin 1
VTRNA2-1	0.0036957985468470188	No data	No data	No data	No data	0.030396539880581056	No data	No data	vault RNA 2-1
NPHP4	0.0036957985468470188	No data	No data	No data	No data	0.030396539880581056	No data	No data	nephrocystin 4
TFE3	0.0036957985468470188	No data	No data	No data	No data	0.030396539880581056	No data	No data	transcription factor binding to IGHM enhancer 3
TRIM29	0.0036957985468470188	No data	No data	No data	No data	0.030396539880581056	No data	No data	tripartite motif containing 29
PON3	0.0036957985468470188	No data	No data	No data	No data	0.030396539880581056	No data	No data	paraoxonase 3
HELZ2	0.0036957985468470188	No data	No data	No data	No data	0.030396539880581056	No data	No data	helicase with zinc finger 2
GRB2	0.0036957985468470188	No data	No data	No data	No data	0.030396539880581056	No data	No data	growth factor receptor bound protein 2
KIF6	0.0036957985468470188	No data	No data	No data	No data	0.030396539880581056	No data	No data	kinesin family member 6
SMARCA1	0.0036957985468470188	No data	No data	No data	No data	0.030396539880581056	No data	No data	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 1
BTBD8	0.0036957985468470188	No data	No data	No data	No data	0.030396539880581056	No data	No data	BTB domain containing 8
FAM186A	0.0036957985468470188	No data	No data	No data	No data	0.030396539880581056	No data	No data	family with sequence similarity 186 member A
FOXJ2	0.0036957985468470188	No data	No data	No data	No data	0.030396539880581056	No data	No data	forkhead box J2
